User_ID, Is_Response
We found that the rooms were well equipped with iron, happy
id108740, happy
id108743, happy
id108745, happy
id108746, happy
id108747, happy
id108748, happy
id108749, happy
id108750, happy
id108751, happy
The room itself is decent, happy
id108755, happy
id108758, happy
id108759, happy
The staff was more than helpful throughout our stay, happy
On our last day there, happy
id108761, happy
id108762, happy
id108763, happy
id108764, happy
id108765, happy
The facility is clean and the location is within STEPS to the Pacific Ocean! We experienced many various bars, happy
Overall we had an excellent experience at The Muse, happy
id108770, happy
id108771, happy
id108773, happy
All staff members are very polite and kind, happy
- Walls are paper-thin - not only can you hear every conversation and door slamming in the very long hallways, happy
If it weren't for excellent and well-managed nearby properties like the Le Meridien, happy
id108776, happy
id108777, happy
id108779, happy
The staff were very friendly, happy
id108781, happy
It is expensive for what you get. If cost is an issue, happy
Better hotels in the area, happy
id108784, happy
id108785, happy
I wish I could recommend this property, happy
This is a beautiful hotel with lots of positives. However, happy
id108788, happy
id108789, happy
We explored SF by bus, happy
id108793, happy
id108794, happy
I do hope they will do something about soundproofing the windows before the next time I'm in NY, happy
id108796, happy
We didn't have any problems with noise outside of our room, happy
id108798, happy
id108800, happy
id108802, happy
id108803, happy
id108804, happy
id108805, happy
id108808, happy
The location is excellent. Also Ditka's restaurant connected to the hotel is a great place to eat or catch a game in the bar. I would stay there again and recommend this hotel to anyone on a budget. It's defintely not the - star they advertise on some sites, happy
id108811, happy
id108812, happy
id108813, happy
id108815, happy
id108816, happy
id108818, happy
Squeaky, happy
id108820, happy
I was greatly surprised of this hotel, happy
id108822, happy
id108823, happy
id108824, happy
I must say the rooms need a refresh, happy
id108827, happy
id108828, happy
id108831, happy
id108832, happy
id108833, happy
id108834, happy
id108836, happy
We had arrived in Seattle after flying back from Florida around --pm and was looking forward to a nice sleep at what looked like a very nice hotel, happy
id108838, happy
id108839, happy
The staff were very helpful and even printed my boarding card for me for my flight the next day. Overall, happy
id108841, happy
id108843, happy
id108844, happy
BTW, happy
id108846, happy
id108847, happy
When we took out the bottles in the minibar to make room for our own beverages, happy
The staff here are so helpful, happy
There is a Trader Joes, happy
id108850, happy
id108851, happy
id108853, happy
I did stay at a Travelodge in South Padre Island a few years back and loved it, happy
Great choice, happy
id108857, happy
Bottom Line: I would return to the Washington, happy
id108859, happy
id108862, happy
id108863, happy
The staff was always very helpfull and rooms was not moderns but very well equipped and very clean.The Hotel is a few step from Boston Common and from Theatre district.Really great was the breakfast including every kind of delicious....Yogurt, happy
id108865, happy
id108868, happy
The Blue Mermaid served a good breakfast - with some welcome variety(quiches, happy
However, happy
id108870, happy
id108872, happy
id108873, happy
The size of the room was smaller than average. The kitchenette was basically a compact stove-fridge combo add-on unit that was placed outside the bathroom (more like an after thought, happy
id108876, happy
id108878, happy
id108879, happy
Oh and they do leave earplugs in the room, happy
Clearly, happy
id108882, happy
id108883, happy
My room was #---- in the 'Blue Tower' or Triangle wing of the hotel. Minimal views as it was facing the other tower and toward the ------- Freeways. Very little noise at that height. The overall hotel room was nice and well thought out. Modern and updated with flat screen TV's and a small but very functional multi-function desk. Upon entering room, happy
Unreliable water temperature (bordering dangerous), happy
id108886, happy
id108888, happy
id108889, happy
id108891, happy
id108892, happy
id108893, happy
I genuinely hate to say that my family and I were quite displeased with our stay overall, happy
id108896, happy
id108897, happy
id108899, happy
id108901, happy
All in all a very good, happy
id108903, happy
id108904, happy
id108907, happy
id108908, happy
id108909, happy
id108911, happy
id108912, happy
id108914, happy
id108915, happy
id108917, happy
id108918, happy
id108919, happy
id108920, happy
id108924, happy
id108925, happy
id108927, happy
id108931, happy
All in all, happy
id108933, happy
id108934, happy
id108935, happy
check-in was very smooth even with - of us checking in at midnight, happy
id108937, happy
id108938, happy
As for the room, happy
id108941, happy
id108942, happy
We tried going to the manager's happy hour but the line was across the lobby and we gave up. The same at breakfast. I was told the food was good, happy
id108944, happy
In my opinion, happy
id108946, happy
id108947, happy
All in all, happy
id108951, happy
id108952, happy
id108954, happy
id108956, happy
id108957, happy
id108958, happy
Staff at breakfast buffet were unhelpful. Asked for tomato sauce - times and im still waiting.. It wasnt even busy! Never mind, happy
I've often been able to get some good rates at the Park Plaza during slow times, happy
The parking is $-- a night. It is, happy
id108962, happy
id108963, happy
id108964, happy
The only thing good about this motel was probably it being clean. But if I ever get stuck in Phoenix again, happy
id108966, happy
id108967, happy
id108968, happy
id108969, happy
id108970, happy
id108971, happy
id108972, happy
id108973, happy
Nonetheless, happy
id108976, happy
Overall really nice hotel, happy
id108978, happy
id108979, happy
id108980, happy
id108982, happy
id108983, happy
id108985, happy
id108986, happy
This was the second time I stayed at this hotel and the service the first time was no better. I have stayed in Hiltons all over the world, happy
id108991, happy
Check-In - fast, happy
id108993, happy
id108995, happy
id108996, happy
id108997, happy
id108998, happy
id108999, happy
Didn't use the hotel restaurant or fitness center, happy
id109001, happy
id109002, happy
id109003, happy
id109005, happy
All in all, happy
id109009, happy
id109010, happy
This was a PERFECT stay, happy
id109013, happy
id109016, happy
id109018, happy
The rest of the week was marvellous. Every member of staff we encountered was very friendly, happy
I cannot thank the staff at Morgan's enough. We've been to NY together a few times, happy
id109021, happy
Value: We paid about $--- per night for the suite. I don't feel that it was worth it, happy
Although I did not visit the spa, happy
If you stay here, happy
We then (at our initiative) had to haggle with the receptionist (who was incredibly incompetent, happy
id109028, happy
id109030, happy
A huge plus was that the living area of room was very spacious - so that even with the foldout couch-bed pulled out, happy
The location proved to be particularly convenient for going to the Jacbo Javits Convention Center, happy
Overall, happy
id109035, happy
id109036, happy
id109037, happy
id109038, happy
id109039, happy
Furthermore, happy
id109042, happy
id109043, happy
id109044, happy
id109045, happy
id109047, happy
The view from our room was fantastic! We saw the cable car, happy
